date,MACD,MACD_Hist,MACD_Signal
2017-08-18,1.4584,-1.2323,2.6907
2017-08-21,0.9189,-1.4174,2.3363
2017-08-22,0.7569,-1.2635,2.0204
2017-08-23,0.8807,-0.9118,1.7925
2017-08-24,0.919,-0.6988,1.6178
2017-08-25,0.8284,-0.6315,1.4599
2017-08-28,0.8405,-0.4955,1.336
2017-08-29,0.8189,-0.4137,1.2326
2017-08-30,0.8708,-0.2894,1.1602
2017-08-31,1.2015,0.033,1.1685
2017-09-01,1.5283,0.2878,1.2404
2017-09-05,1.4039,0.1308,1.2731
2017-09-06,1.2825,0.0075,1.275
2017-09-07,1.2342,-0.0327,1.2668
2017-09-08,0.9517,-0.2521,1.2038
2017-09-11,1.1431,-0.0485,1.1917
2017-09-12,1.3288,0.1097,1.2191
2017-09-13,1.5197,0.2405,1.2792
2017-09-14,1.5746,0.2363,1.3383
2017-09-15,2.454,0.8926,1.5614
2017-09-18,3.7085,1.7177,1.9908
2017-09-19,4.6332,2.1139,2.5193
2017-09-20,5.1844,2.1321,3.0523
2017-09-21,5.1519,1.6797,3.4722
2017-09-22,4.9274,1.1641,3.7633
2017-09-25,4.0571,0.2351,3.8221
2017-09-26,3.4057,-0.3331,3.7388
2017-09-27,3.1572,-0.4653,3.6225
2017-09-28,2.9225,-0.5599,3.4825
2017-09-29,2.9519,-0.4245,3.3764
2017-10-02,2.9596,-0.3334,3.293
2017-10-03,2.9614,-0.2653,3.2267
2017-10-04,3.0487,-0.1424,3.1911
2017-10-05,3.0744,-0.0933,3.1678
2017-10-06,3.1018,-0.0527,3.1546
2017-10-09,3.4142,0.2077,3.2065
2017-10-10,3.9024,0.5567,3.3457
2017-10-11,4.4008,0.8441,3.5567
2017-10-12,4.7483,0.9533,3.795
2017-10-13,5.2504,1.1643,4.0861
2017-10-16,5.8504,1.4115,4.439
2017-10-17,6.2395,1.4404,4.7991
2017-10-18,6.4597,1.3285,5.1312
2017-10-19,6.5761,1.1559,5.4202
2017-10-20,6.5206,0.8803,5.6402
2017-10-23,6.3804,0.5921,5.7883
2017-10-24,6.3622,0.4592,5.9031
2017-10-25,5.875,-0.0224,5.8975
2017-10-26,5.5883,-0.2473,5.8356
2017-10-27,5.7922,-0.0348,5.8269
2017-10-30,6.0438,0.1735,5.8703
2017-10-31,6.4091,0.431,5.9781
2017-11-01,6.6533,0.5402,6.1131
2017-11-02,6.6683,0.4441,6.2241
2017-11-03,6.8234,0.4794,6.344
2017-11-06,6.9422,0.4785,6.4636
2017-11-07,7.1476,0.5472,6.6004
2017-11-08,6.9981,0.3181,6.68
2017-11-09,6.4949,-0.148,6.6429
2017-11-10,6.8898,0.1975,6.6923
2017-11-13,6.8407,0.1187,6.722
2017-11-14,6.8479,0.1007,6.7472
2017-11-15,6.4404,-0.2454,6.6858
2017-11-16,6.1778,-0.4064,6.5842
2017-11-17,5.8817,-0.562,6.4437
2017-11-20,5.7997,-0.5152,6.3149
2017-11-21,5.8265,-0.3907,6.2172
2017-11-22,5.6918,-0.4204,6.1121
2017-11-24,5.6833,-0.3431,6.0264
2017-11-27,5.3869,-0.5116,5.8985
2017-11-28,4.8197,-0.863,5.6827
2017-11-29,3.1804,-2.0018,5.1823
2017-11-30,2.2021,-2.3842,4.5862
2017-12-01,1.1687,-2.734,3.9027
2017-12-04,-0.5332,-3.5488,3.0155
2017-12-05,-1.7745,-3.832,2.0575
2017-12-06,-2.6055,-3.7304,1.1249
2017-12-07,-3.0091,-3.3072,0.2981
2017-12-08,-3.3309,-2.9032,-0.4277
2017-12-11,-3.2922,-2.2916,-1.0006
2017-12-12,-3.5291,-2.0228,-1.5063
2017-12-13,-4.0462,-2.0319,-2.0143
2017-12-14,-4.3821,-1.8943,-2.4878
2017-12-15,-4.1893,-1.3612,-2.8281
2017-12-18,-3.4847,-0.5253,-2.9594
2017-12-19,-3.0358,-0.0611,-2.9747
2017-12-20,-2.5944,0.3042,-2.8986
2017-12-21,-2.2917,0.4856,-2.7772
2017-12-22,-2.0778,0.5596,-2.6374
2017-12-26,-1.7134,0.7391,-2.4526
2017-12-27,-1.43,0.8181,-2.2481
2017-12-28,-1.1733,0.8598,-2.0331
2017-12-29,-1.2699,0.6106,-1.8805
2018-01-02,-0.8645,0.8128,-1.6773
2018-01-03,0.5097,1.7495,-1.2399
2018-01-04,1.6698,2.3277,-0.6579
2018-01-05,2.7041,2.6896,0.0145
2018-01-08,4.0101,3.1965,0.8136
2018-01-09,4.9828,3.3354,1.6474
2018-01-10,5.827,3.3436,2.4833
2018-01-11,6.4539,3.1764,3.2775
2018-01-12,6.7837,2.805,3.9787
2018-01-16,6.7359,2.2057,4.5301
2018-01-17,6.9894,1.9674,5.022
2018-01-18,7.086,1.6512,5.4348
2018-01-19,7.5333,1.6788,5.8545
2018-01-22,8.0834,1.7832,6.3003
2018-01-23,8.8388,2.0308,6.808
2018-01-24,9.0817,1.819,7.2627
2018-01-25,9.2125,1.5598,7.6527
2018-01-26,9.7667,1.6912,8.0755
2018-01-29,10.3705,1.836,8.5345
2018-01-30,10.3958,1.4891,8.9067
2018-01-31,10.5429,1.3089,9.234
2018-02-01,10.1152,0.705,9.4102
2018-02-02,9.1081,-0.2417,9.3498
2018-02-05,6.6341,-2.1726,8.8067
2018-02-06,5.5679,-2.591,8.1589
2018-02-07,4.926,-2.5863,7.5123
2018-02-08,3.4671,-3.2362,6.7033
2018-02-09,3.446,-2.6058,6.0518
2018-02-12,3.0672,-2.3877,5.4549
2018-02-13,3.1024,-1.882,4.9844
2018-02-14,3.7958,-0.9509,4.7467
2018-02-15 12:19:01,4.7398,-0.0055,4.7453
